time,bat,alt,lat,lon,vx,vy,vz,wnd_dir,wnd_spd,gps,heading,roll,pitch,gps_glitch_x,gps_glitch_y
1563177647.859817,#,0.01,50.0045668,8.4999621,-0.01,0.01,0.0,#,#,#,#,#,#,#,#
1563177647.861047,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177647.8639278,#,#,#,#,#,#,#,#,#,#,#,-3.876933533319971e-06,-8.176352821465116e-06,#,#
1563177647.867045,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177647.8702419,#,#,#,#,#,#,#,#,#,#,357,#,#,#,#
1563177647.872599,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177647.8751109,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177647.876247,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177647.877925,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177647.8820288,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177647.885594,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177647.887255,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177648.001952,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177648.0919518,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177648.123952,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177648.125962,#,0.01,50.0045668,8.4999621,-0.01,0.01,0.0,#,#,#,#,-3.876940809277585e-06,-8.176369192369748e-06,#,#
1563177648.127955,#,#,#,#,#,#,#,#,#,#,357,#,#,#,#
1563177648.129953,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177648.131953,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177648.3934698,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177648.395483,#,0.01,50.0045668,8.4999621,-0.01,0.01,0.0,#,#,#,#,#,#,#,#
1563177648.397477,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177648.399478,#,#,#,#,#,#,#,#,#,#,#,-3.876946720993146e-06,-8.176378287316766e-06,#,#
1563177648.401475,#,#,#,#,#,#,#,#,#,#,357,#,#,#,#
1563177648.403503,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177648.405503,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177648.4074988,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177648.622493,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177648.624466,#,0.01,50.0045668,8.4999621,-0.01,0.01,0.0,#,#,#,#,-3.876951268466655e-06,-8.17638556327438e-06,#,#
1563177648.626468,#,#,#,#,#,#,#,#,#,10,357,#,#,#,#
1563177648.628525,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177648.8981218,#,0.01,50.0045668,8.4999621,-0.01,0.01,0.0,#,#,#,#,#,#,#,#
1563177648.900122,#,#,#,#,#,#,#,#,#,#,#,-3.876957180182217e-06,-8.176400115189608e-06,#,#
1563177648.902123,#,#,#,#,#,#,#,#,#,10,357,#,#,#,#
1563177648.9041219,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177648.906122,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177649.001124,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177649.115123,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177649.149123,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177649.151123,#,0.01,50.0045668,8.4999621,-0.01,0.01,0.0,#,#,#,#,#,#,#,#
1563177649.153123,#,#,#,#,#,#,#,#,#,#,357,-3.876963091897778e-06,-8.176412848115433e-06,#,#
1563177649.155124,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177649.1571229,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177649.240058,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177649.3970919,#,0.01,50.0045668,8.4999621,-0.01,0.01,0.0,#,#,#,#,#,#,#,#
1563177649.399092,#,#,#,#,#,#,#,#,#,#,357,-3.876966275129234e-06,-8.176430128514767e-06,#,#
1563177649.401135,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177649.402549,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177649.632603,#,0.01,50.0045668,8.4999621,-0.01,0.01,0.0,#,#,#,#,#,#,#,#
1563177649.634626,#,#,#,#,#,#,#,#,#,#,357,-3.876972641592147e-06,-8.176443770935293e-06,#,#
1563177649.636636,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177649.6390219,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177649.875598,#,0.01,50.0045668,8.4999621,-0.01,0.01,0.0,#,#,#,#,#,#,#,#
1563177649.877598,#,#,#,#,#,#,#,#,#,#,#,-3.876976734318305e-06,-8.176455594366416e-06,#,#
1563177649.8796358,#,#,#,#,#,#,#,#,#,10,358,#,#,#,#
1563177649.881636,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177649.882938,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177650.000479,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177650.060246,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177650.0912468,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177650.0933108,#,0.01,50.0045668,8.4999621,-0.01,0.01,0.0,#,#,#,#,-3.8769817365391646e-06,-8.176464689313434e-06,#,#
1563177650.095309,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563177650.097247,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177650.099247,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177650.3367639,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177650.3387659,#,0.01,50.0045668,8.4999621,-0.01,0.01,0.0,#,#,#,#,#,#,#,#
1563177650.340765,#,#,#,#,#,#,#,#,#,#,358,-3.876987648254726e-06,-8.176474693755154e-06,#,#
1563177650.342764,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177650.344765,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177650.5597649,#,0.01,50.0045668,8.4999621,-0.01,0.01,0.0,#,#,#,#,#,#,#,#
1563177650.5617669,#,#,#,#,#,#,#,#,#,#,#,-3.87699492421234e-06,-8.176487426680978e-06,#,#
1563177650.563766,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563177650.565765,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177650.567765,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177650.809255,#,0.01,50.0045668,8.4999621,-0.01,0.01,0.0,#,#,#,#,#,#,#,#
1563177650.811255,#,#,#,#,#,#,#,#,#,#,358,-3.8769999264332e-06,-8.176497431122698e-06,#,#
1563177650.813293,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177650.815305,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177650.998255,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177651.000383,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177651.031256,#,0.01,50.0045668,8.4999621,-0.01,0.01,0.0,#,#,#,#,#,#,#,#
1563177651.033259,#,#,#,#,#,#,#,#,#,#,358,-3.8770062928961124e-06,-8.17650834505912e-06,#,#
1563177651.035259,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177651.0372598,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177651.039285,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177651.293828,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177651.2958279,#,0.01,50.0045668,8.4999621,-0.01,0.01,0.0,#,#,#,#,-3.877013568853727e-06,-8.176520168490242e-06,#,#
1563177651.297894,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563177651.299891,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177651.302276,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177651.5388339,#,0.01,50.0045668,8.4999621,-0.01,0.01,0.0,#,#,#,#,#,#,#,#
1563177651.5408309,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177651.542831,#,#,#,#,#,#,#,#,#,#,#,-3.877021299558692e-06,-8.176532901416067e-06,#,#
1563177651.544831,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563177651.54683,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177651.548828,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177651.550829,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177651.79983,#,0.01,50.0045668,8.4999621,-0.01,0.01,0.0,#,#,#,#,#,#,#,#
1563177651.8018298,#,#,#,#,#,#,#,#,#,#,358,-3.877028575516306e-06,-8.176548362825997e-06,#,#
1563177651.8038368,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177651.805873,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177651.807229,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177652.0008478,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177652.002848,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177652.041849,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177652.043849,#,0.01,50.0045668,8.4999621,-0.01,0.01,0.0,#,#,#,#,-3.877034487231867e-06,-8.176555638783611e-06,#,#
1563177652.045847,#,#,#,#,#,#,#,#,#,10,358,#,#,#,#
1563177652.047847,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177652.049847,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177652.338855,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177652.340854,#,0.01,50.0045668,8.4999621,-0.02,0.01,0.0,#,#,#,#,#,#,#,#
1563177652.3428519,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177652.3448498,#,#,#,#,#,#,#,#,#,#,#,-3.8770381252106745e-06,-8.176567462214734e-06,#,#
1563177652.3468518,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563177652.34885,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177652.350852,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177652.3528478,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177652.3548489,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177652.592849,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177652.5948498,#,0.01,50.0045668,8.4999621,-0.02,0.01,0.0,#,#,#,#,-3.87704085369478e-06,-8.176579285645857e-06,#,#
1563177652.59685,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563177652.5988488,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177652.6008499,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177652.8668568,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177652.868856,#,0.01,50.0045668,8.4999621,-0.02,0.01,0.0,#,#,#,#,#,#,#,#
1563177652.870852,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177652.87285,#,#,#,#,#,#,#,#,#,#,#,-3.877048129652394e-06,-8.176592018571682e-06,#,#
1563177652.874853,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177652.87685,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563177652.8788989,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177652.8808498,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177652.882886,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177652.885028,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177653.000849,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177653.089848,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177653.1368868,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177653.138885,#,0.01,50.0045668,8.4999622,-0.02,0.01,0.0,#,#,#,#,#,#,#,#
1563177653.140854,#,#,#,#,#,#,#,#,#,#,#,-3.877055405610008e-06,-8.176603842002805e-06,#,#
1563177653.14285,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563177653.144852,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177653.146848,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177653.14888,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177653.423866,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177653.4258668,#,0.01,50.0045668,8.4999622,-0.02,0.01,0.0,#,#,#,#,#,#,#,#
1563177653.427867,#,#,#,#,#,#,#,#,#,#,358,-3.877060407830868e-06,-8.176618393918034e-06,#,#
1563177653.429867,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177653.431896,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177653.654372,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177653.656417,#,0.01,50.0045668,8.4999622,-0.02,0.01,0.0,#,#,#,#,-3.877064500557026e-06,-8.176630217349157e-06,#,#
1563177653.6583738,#,#,#,#,#,#,#,#,#,10,358,#,#,#,#
1563177653.660373,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177653.6616929,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177653.9123719,#,0.01,50.0045668,8.4999622,-0.02,0.01,0.0,#,#,#,#,#,#,#,#
1563177653.914372,#,#,#,#,#,#,#,#,#,#,358,-3.877069502777886e-06,-8.176640221790876e-06,#,#
1563177653.916374,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177653.918722,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177654.002378,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177654.1323729,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177654.170377,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177654.172376,#,0.01,50.0045668,8.4999622,-0.02,0.01,0.0,#,#,#,#,#,#,#,#
1563177654.174376,#,#,#,#,#,#,#,#,#,#,#,-3.877073595504044e-06,-8.176651135727298e-06,#,#
1563177654.176373,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563177654.178376,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177654.1803749,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177654.182375,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177654.455375,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177654.457373,#,0.01,50.0045668,8.4999622,-0.02,0.01,0.0,#,#,#,#,#,#,#,#
1563177654.459374,#,#,#,#,#,#,#,#,#,#,#,-3.877080871461658e-06,-8.176666597137228e-06,#,#
1563177654.461376,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563177654.463373,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177654.4653718,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177654.467372,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177654.469372,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177654.706375,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177654.708374,#,0.01,50.0045668,8.4999622,-0.02,0.01,0.0,#,#,#,#,#,#,#,#
1563177654.7103748,#,#,#,#,#,#,#,#,#,#,#,-3.8770858736825176e-06,-8.176682058547158e-06,#,#
1563177654.7123768,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563177654.7143788,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177654.716378,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177654.968888,#,0.01,50.0045668,8.4999622,-0.02,0.01,0.0,#,#,#,#,#,#,#,#
1563177654.97089,#,#,#,#,#,#,#,#,#,#,358,-3.87709224014543e-06,-8.176691153494176e-06,#,#
1563177654.97289,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177654.974889,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177654.976889,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177655.0008879,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177655.167887,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177655.20189,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177655.203896,#,0.01,50.0045668,8.4999622,-0.02,0.01,0.0,#,#,#,#,#,#,#,#
1563177655.205888,#,#,#,#,#,#,#,#,#,#,#,-3.877099970850395e-06,-8.17669842945179e-06,#,#
1563177655.207923,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563177655.209888,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177655.211921,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177655.213928,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177655.4608889,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177655.462888,#,0.01,50.0045668,8.4999622,-0.02,0.01,0.0,#,#,#,#,#,#,#,#
1563177655.4648879,#,#,#,#,#,#,#,#,#,#,358,-3.8771026993345e-06,-8.176705705409404e-06,#,#
1563177655.466888,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177655.468886,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177655.470887,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177655.699921,#,0.01,50.0045668,8.4999622,-0.02,0.01,0.0,#,#,#,#,#,#,#,#
1563177655.701957,#,#,#,#,#,#,#,#,#,#,358,-3.877107246808009e-06,-8.176716619345825e-06,#,#
1563177655.703923,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177655.705971,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177655.9869978,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177655.989003,#,0.01,50.0045668,8.4999622,-0.02,0.01,0.0,#,#,#,#,#,#,#,#
1563177655.9910018,#,#,#,#,#,#,#,#,#,#,#,-3.877114522765623e-06,-8.176727533282246e-06,#,#
1563177655.993007,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563177655.995005,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177655.9969969,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177655.999002,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177656.0010018,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177656.190054,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177656.2260609,#,0.01,50.0045668,8.4999622,-0.02,0.01,0.0,#,#,#,#,#,#,#,#
1563177656.228056,#,#,#,#,#,#,#,#,#,#,#,-3.877119979733834e-06,-8.176736628229264e-06,#,#
1563177656.230056,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563177656.232085,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177656.234084,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177656.481577,#,0.01,50.0045668,8.4999622,-0.02,0.02,0.0,#,#,#,#,#,#,#,#
1563177656.483578,#,#,#,#,#,#,#,#,#,#,#,-3.877123617712641e-06,-8.176748451660387e-06,#,#
1563177656.4855769,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563177656.4875789,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177656.4895768,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177656.712575,#,0.01,50.0045668,8.4999622,-0.02,0.02,0.0,#,#,#,#,#,#,#,#
1563177656.7145748,#,#,#,#,#,#,#,#,#,#,#,-3.877129074680852e-06,-8.17676027509151e-06,#,#
1563177656.716578,#,#,#,#,#,#,#,#,#,10,358,#,#,#,#
1563177656.718575,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177656.959578,#,0.01,50.0045668,8.4999622,-0.02,0.02,0.0,#,#,#,#,#,#,#,#
1563177656.9615788,#,#,#,#,#,#,#,#,#,#,#,-3.877133622154361e-06,-8.176769370038528e-06,#,#
1563177656.963599,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563177656.965608,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177656.967614,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177657.0005748,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177657.17658,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177657.215577,#,0.01,50.0045667,8.4999622,-0.02,0.02,0.0,#,#,#,#,#,#,#,#
1563177657.2175748,#,#,#,#,#,#,#,#,#,#,358,-3.877139079122571e-06,-8.176778464985546e-06,#,#
1563177657.219575,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177657.221575,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177657.223574,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177657.4665768,#,0.01,50.0045667,8.4999622,-0.02,0.02,0.0,#,#,#,#,#,#,#,#
1563177657.468582,#,#,#,#,#,#,#,#,#,#,#,-3.87714362659608e-06,-8.176789378921967e-06,#,#
1563177657.470151,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563177657.4720979,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177657.4736009,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177657.473655,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177657.475606,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177657.685117,#,0.01,50.0045667,8.4999622,-0.02,0.02,0.0,#,#,#,#,#,#,#,#
1563177657.6871178,#,#,#,#,#,#,#,#,#,#,358,-3.877148174069589e-06,-8.176804840331897e-06,#,#
1563177657.689116,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177657.691129,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177657.930275,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177657.9322748,#,0.01,50.0045667,8.4999622,-0.02,0.02,0.0,#,#,#,#,#,#,#,#
1563177657.9342759,#,#,#,#,#,#,#,#,#,#,358,-3.877152721543098e-06,-8.176820301741827e-06,#,#
1563177657.936275,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177657.9382749,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177658.0012739,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177658.1138968,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177658.147966,#,0.01,50.0045667,8.4999622,-0.02,0.02,0.0,#,#,#,#,-3.877156814269256e-06,-8.17683212517295e-06,#,#
1563177658.1498978,#,#,#,#,#,#,#,#,#,10,358,#,#,#,#
1563177658.151957,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177658.1542559,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177658.389412,#,0.01,50.0045667,8.4999622,-0.02,0.02,0.0,#,#,#,#,#,#,#,#
1563177658.3914108,#,#,#,#,#,#,#,#,#,#,358,-3.877162725984817e-06,-8.176843948604073e-06,#,#
1563177658.393447,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177658.395856,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177658.588409,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177658.621901,#,0.01,50.0045667,8.4999622,-0.02,0.02,0.0,#,#,#,#,#,#,#,#
1563177658.623901,#,#,#,#,#,#,#,#,#,#,#,-3.877167273458326e-06,-8.176851224561688e-06,#,#
1563177658.625901,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563177658.6279008,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177658.629931,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177658.866776,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177658.8687758,#,0.01,50.0045667,8.4999622,-0.02,0.02,0.0,#,#,#,#,-3.877172730426537e-06,-8.176863957487512e-06,#,#
1563177658.870775,#,#,#,#,#,#,#,#,#,10,358,#,#,#,#
1563177658.8727748,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177658.874784,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177659.0007758,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177659.054283,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177659.086283,#,0.01,50.0045667,8.4999622,-0.02,0.02,0.0,#,#,#,#,#,#,#,#
1563177659.088284,#,#,#,#,#,#,#,#,#,#,358,-3.877176823152695e-06,-8.176871233445127e-06,#,#
1563177659.090283,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177659.092284,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177659.1772819,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177659.3312829,#,0.01,50.0045667,8.4999622,-0.02,0.02,0.0,#,#,#,#,#,#,#,#
1563177659.333288,#,#,#,#,#,#,#,#,#,#,358,-3.877179096889449e-06,-8.17687850940274e-06,#,#
1563177659.335347,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177659.3376079,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177659.564501,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177659.566498,#,0.01,50.0045667,8.4999622,-0.02,0.02,0.0,#,#,#,#,-3.8771822801209055e-06,-8.176889423339162e-06,#,#
1563177659.5684988,#,#,#,#,#,#,#,#,#,10,358,#,#,#,#
1563177659.570499,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177659.572499,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177659.834498,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177659.836498,#,0.01,50.0045667,8.4999622,-0.02,0.02,0.0,#,#,#,#,-3.877189101331169e-06,-8.176897608791478e-06,#,#
1563177659.838501,#,#,#,#,#,#,#,#,#,10,358,#,#,#,#
1563177659.840546,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177659.842856,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177660.0016918,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177660.049872,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177660.092505,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177660.0945039,#,0.01,50.0045667,8.4999623,-0.02,0.02,0.0,#,#,#,#,#,#,#,#
1563177660.096504,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177660.0985038,#,#,#,#,#,#,#,#,#,#,#,-3.877191829815274e-06,-8.176906703738496e-06,#,#
1563177660.1005008,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563177660.1025019,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177660.104498,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177660.106499,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177660.3825219,#,0.01,50.0045667,8.4999623,-0.02,0.02,0.0,#,#,#,#,#,#,#,#
1563177660.384522,#,#,#,#,#,#,#,#,#,#,#,-3.877196377288783e-06,-8.176912160706706e-06,#,#
1563177660.3865218,#,#,#,#,#,#,#,#,#,#,358,#,#,#,#
1563177660.388521,#,#,#,#,#,#,#,#,#,10,#,#,#,#,#
1563177660.390523,100,#,#,#,#,#,#,#,#,#,#,#,#,#,#
1563177660.608501,#,0.01,50.0045667,8.4999623,-0.02,0.02,0.0,#,#,#,#,#,#,#,#
1563177660.610568,#,#,#,#,#,#,#,#,#,#,358,-3.87720001526759e-06,-8.176924893632531e-06,#,#
