label	objects	constraints	events_requested	events_processed	avg_ms	duration_s	events_per_s	memory_mode	memory_value	memory_note	history_depth	periodic_constraints	periodic_hz	burst_size	hotset_size	phase_length	time_step_ms	burst_gap_ms	family	repetition
showcase_mixed_m020_r01	24	8	1280	1280	23.446	30.014456	42.646	none	NA	not_measured	20	20	100	1	0	0	1.0	10.0	mixed_feature_sweep	1
showcase_mixed_m020_r02	24	8	1280	1280	NA	NA	NA	none	NA	not_measured	20	20	100	1	0	0	1.0	10.0	mixed_feature_sweep	2
showcase_mixed_m020_r02	24	8	1280	1280	45.220	57.896555	22.108	none	NA	not_measured	20	20	100	1	0	0	1.0	10.0	mixed_feature_sweep	2
showcase_mixed_m020_r03	24	8	1280	1280	NA	NA	NA	none	NA	not_measured	20	20	100	1	0	0	1.0	10.0	mixed_feature_sweep	3
showcase_mixed_m020_r03	24	8	1280	1280	45.598	58.371317	21.929	none	NA	not_measured	20	20	100	1	0	0	1.0	10.0	mixed_feature_sweep	3
showcase_burst_b001_r01	24	8	2400	2400	NA	NA	NA	none	NA	not_measured	8	8	100	1	8	96	0.8	8.0	burst_sweep	1
showcase_burst_b001_r01	24	8	2400	2400	41.140	98.756520	24.302	none	NA	not_measured	8	8	100	1	8	96	0.8	8.0	burst_sweep	1
showcase_burst_b001_r02	24	8	2400	2400	NA	NA	NA	none	NA	not_measured	8	8	100	1	8	96	0.8	8.0	burst_sweep	2
showcase_burst_b001_r02	24	8	2400	2400	41.487	99.594581	24.098	none	NA	not_measured	8	8	100	1	8	96	0.8	8.0	burst_sweep	2
showcase_burst_b001_r03	24	8	2400	2400	NA	NA	NA	none	NA	not_measured	8	8	100	1	8	96	0.8	8.0	burst_sweep	3
showcase_burst_b002_r01	24	8	2400	2400	10.338	24.818534	96.702	none	NA	not_measured	8	8	100	2	8	96	0.8	11.0	burst_sweep	1
showcase_burst_b001_r03	24	8	2400	2400	41.278	99.090718	24.220	none	NA	not_measured	8	8	100	1	8	96	0.8	8.0	burst_sweep	3
showcase_burst_b002_r02	24	8	2400	2400	NA	NA	NA	none	NA	not_measured	8	8	100	2	8	96	0.8	11.0	burst_sweep	2
showcase_burst_b002_r02	24	8	2400	2400	10.484	25.166533	95.365	none	NA	not_measured	8	8	100	2	8	96	0.8	11.0	burst_sweep	2
showcase_burst_b002_r03	24	8	2400	2400	NA	NA	NA	none	NA	not_measured	8	8	100	2	8	96	0.8	11.0	burst_sweep	3
showcase_burst_b002_r03	24	8	2400	2400	10.389	24.944782	96.213	none	NA	not_measured	8	8	100	2	8	96	0.8	11.0	burst_sweep	3
showcase_burst_b004_r01	24	8	2400	2400	NA	NA	NA	none	NA	not_measured	8	8	100	4	8	96	0.8	17.0	burst_sweep	1
showcase_burst_b004_r01	24	8	2400	2400	10.311	24.750967	96.966	none	NA	not_measured	8	8	100	4	8	96	0.8	17.0	burst_sweep	1
showcase_burst_b004_r02	24	8	2400	2400	NA	NA	NA	none	NA	not_measured	8	8	100	4	8	96	0.8	17.0	burst_sweep	2
showcase_burst_b004_r02	24	8	2400	2400	10.257	24.622320	97.473	none	NA	not_measured	8	8	100	4	8	96	0.8	17.0	burst_sweep	2
showcase_burst_b004_r03	24	8	2400	2400	NA	NA	NA	none	NA	not_measured	8	8	100	4	8	96	0.8	17.0	burst_sweep	3
showcase_burst_b004_r03	24	8	2400	2400	10.229	24.555771	97.737	none	NA	not_measured	8	8	100	4	8	96	0.8	17.0	burst_sweep	3
showcase_burst_b008_r01	24	8	2400	2400	NA	NA	NA	none	NA	not_measured	8	8	100	8	8	96	0.8	29.0	burst_sweep	1
showcase_burst_b008_r01	24	8	2400	2400	10.436	25.052558	95.799	none	NA	not_measured	8	8	100	8	8	96	0.8	29.0	burst_sweep	1
showcase_burst_b008_r02	24	8	2400	2400	NA	NA	NA	none	NA	not_measured	8	8	100	8	8	96	0.8	29.0	burst_sweep	2
showcase_burst_b008_r02	24	8	2400	2400	10.717	25.727619	93.285	none	NA	not_measured	8	8	100	8	8	96	0.8	29.0	burst_sweep	2
showcase_burst_b008_r03	24	8	2400	2400	NA	NA	NA	none	NA	not_measured	8	8	100	8	8	96	0.8	29.0	burst_sweep	3
showcase_burst_b008_r03	24	8	2400	2400	10.817	25.967217	92.424	none	NA	not_measured	8	8	100	8	8	96	0.8	29.0	burst_sweep	3
showcase_burst_b012_r01	24	8	2400	2400	NA	NA	NA	none	NA	not_measured	8	8	100	12	8	96	0.8	41.0	burst_sweep	1
showcase_burst_b012_r01	24	8	2400	2400	10.780	25.877483	92.745	none	NA	not_measured	8	8	100	12	8	96	0.8	41.0	burst_sweep	1
showcase_burst_b012_r02	24	8	2400	2400	NA	NA	NA	none	NA	not_measured	8	8	100	12	8	96	0.8	41.0	burst_sweep	2
showcase_burst_b012_r02	24	8	2400	2400	10.712	25.714784	93.332	none	NA	not_measured	8	8	100	12	8	96	0.8	41.0	burst_sweep	2
showcase_burst_b012_r03	24	8	2400	2400	NA	NA	NA	none	NA	not_measured	8	8	100	12	8	96	0.8	41.0	burst_sweep	3
showcase_burst_b012_r03	24	8	2400	2400	10.831	26.001971	92.301	none	NA	not_measured	8	8	100	12	8	96	0.8	41.0	burst_sweep	3
showcase_burst_b016_r01	24	8	2400	2400	NA	NA	NA	none	NA	not_measured	8	8	100	16	8	96	0.8	53.0	burst_sweep	1
showcase_burst_b016_r01	24	8	2400	2400	10.822	25.979254	92.381	none	NA	not_measured	8	8	100	16	8	96	0.8	53.0	burst_sweep	1
showcase_burst_b016_r02	24	8	2400	2400	NA	NA	NA	none	NA	not_measured	8	8	100	16	8	96	0.8	53.0	burst_sweep	2
showcase_burst_b016_r02	24	8	2400	2400	10.359	24.871505	96.496	none	NA	not_measured	8	8	100	16	8	96	0.8	53.0	burst_sweep	2
showcase_burst_b016_r03	24	8	2400	2400	NA	NA	NA	none	NA	not_measured	8	8	100	16	8	96	0.8	53.0	burst_sweep	3
showcase_soak_e00320_r01	24	8	320	320	4.487	1.436290	222.796	none	NA	not_measured	8	8	100	8	8	128	0.8	24.0	soak_sweep	1
showcase_soak_e00320_r02	24	8	320	320	4.378	1.401531	228.322	none	NA	not_measured	8	8	100	8	8	128	0.8	24.0	soak_sweep	2
showcase_soak_e00640_r01	24	8	640	640	7.644	4.897306	130.684	none	NA	not_measured	8	8	100	8	8	128	0.8	24.0	soak_sweep	1
showcase_soak_e00640_r02	24	8	640	640	7.836	5.016011	127.591	none	NA	not_measured	8	8	100	8	8	128	0.8	24.0	soak_sweep	2
showcase_soak_e00960_r01	24	8	960	960	8.727	8.380468	114.552	none	NA	not_measured	8	8	100	8	8	128	0.8	24.0	soak_sweep	1
showcase_burst_b016_r03	24	8	2400	2400	10.348	24.840679	96.616	none	NA	not_measured	8	8	100	16	8	96	0.8	53.0	burst_sweep	3
showcase_soak_e00960_r02	24	8	960	960	7.873	7.560736	126.972	none	NA	not_measured	8	8	100	8	8	128	0.8	24.0	soak_sweep	2
showcase_soak_e01600_r01	24	8	1600	1600	9.056	14.493195	110.397	none	NA	not_measured	8	8	100	8	8	128	0.8	24.0	soak_sweep	1
showcase_soak_e01600_r02	24	8	1600	1600	NA	NA	NA	none	NA	not_measured	8	8	100	8	8	128	0.8	24.0	soak_sweep	2
showcase_soak_e01600_r02	24	8	1600	1600	9.713	15.546898	102.914	none	NA	not_measured	8	8	100	8	8	128	0.8	24.0	soak_sweep	2
showcase_soak_e03200_r01	24	8	3200	3200	10.380	33.223329	96.318	none	NA	not_measured	8	8	100	8	8	128	0.8	24.0	soak_sweep	1
showcase_soak_e03200_r01	24	8	3200	3200	10.294	32.948853	97.120	none	NA	not_measured	8	8	100	8	8	128	0.8	24.0	soak_sweep	1
showcase_soak_e03200_r02	24	8	3200	3200	10.175	32.569219	98.252	none	NA	not_measured	8	8	100	8	8	128	0.8	24.0	soak_sweep	2
showcase_soak_e03200_r02	24	8	3200	3200	10.238	32.769622	97.651	none	NA	not_measured	8	8	100	8	8	128	0.8	24.0	soak_sweep	2
showcase_soak_e06400_r01	24	8	6400	6400	10.641	68.120346	93.951	none	NA	not_measured	8	8	100	8	8	128	0.8	24.0	soak_sweep	1
showcase_soak_e06400_r01	24	8	6400	6400	10.591	67.794531	94.403	none	NA	not_measured	8	8	100	8	8	128	0.8	24.0	soak_sweep	1
showcase_soak_e06400_r02	24	8	6400	6400	10.628	68.034815	94.069	none	NA	not_measured	8	8	100	8	8	128	0.8	24.0	soak_sweep	2
showcase_soak_e06400_r02	24	8	6400	6400	10.373	66.416484	96.362	none	NA	not_measured	8	8	100	8	8	128	0.8	24.0	soak_sweep	2
